Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
1007,Kristin Zimmerman,F,12th,Huang High School,89,68,0,District,2917,1910635
1008,Marie Green,F,10th,Huang High School,96,57,0,District,2917,1910635
1009,Cindy Williams,F,9th,Huang High School,89,94,0,District,2917,1910635
1010,Cynthia Bryan,F,10th,Huang High School,89,80,0,District,2917,1910635
1011,Mario Horne,M,9th,Huang High School,85,98,0,District,2917,1910635
1012,Erin Mitchell,F,11th,Huang High School,73,76,0,District,2917,1910635
1013,Thomas Bush,M,10th,Huang High School,74,91,0,District,2917,1910635
1014,Kayla Watkins,F,12th,Huang High School,78,93,0,District,2917,1910635
1015,Erica Hurley MD,F,11th,Huang High School,98,83,0,District,2917,1910635
1016,Anthony Stanley,M,12th,Huang High School,87,93,0,District,2917,1910635
1017,Cassandra Fox,F,10th,Huang High School,85,84,0,District,2917,1910635
1018,Christina Cox,F,9th,Huang High School,91,69,0,District,2917,1910635
1019,Megan Higgins,F,10th,Huang High School,97,89,0,District,2917,1910635
1020,Daniel Ward,M,12th,Huang High School,74,98,0,District,2917,1910635
1021,Gary Ray,M,12th,Huang High School,88,81,0,District,2917,1910635
1022,Jill Salazar,F,10th,Huang High School,99,58,0,District,2917,1910635
1023,Joshua Reed,M,12th,Huang High School,85,89,0,District,2917,1910635
1024,Michael Crosby,M,11th,Huang High School,96,91,0,District,2917,1910635
1025,David Lewis,M,10th,Huang High School,93,61,0,District,2917,1910635
1026,Todd Cunningham,M,9th,Huang High School,94,62,0,District,2917,1910635
1027,Amber Curry,F,12th,Huang High School,66,80,0,District,2917,1910635
1028,Nicole Shepherd,F,11th,Huang High School,96,86,0,District,2917,1910635
1029,Karl Woods,M,12th,Huang High School,67,84,0,District,2917,1910635
1030,Dennis Rodriguez,M,12th,Huang High School,77,59,0,District,2917,1910635
1031,Ashley Rangel,F,10th,Huang High School,71,67,0,District,2917,1910635
1032,Desiree Green,F,9th,Huang High School,98,98,0,District,2917,1910635
1033,Kurt Hopkins,M,11th,Huang High School,70,85,0,District,2917,1910635
1034,Emma Brown,F,9th,Huang High School,94,93,0,District,2917,1910635
1035,Patrick Williams,M,11th,Huang High School,72,55,0,District,2917,1910635
1036,Charles Leonard,M,10th,Huang High School,67,91,0,District,2917,1910635
1037,Seth Smith,M,10th,Huang High School,90,80,0,District,2917,1910635
1038,Jason Walsh,M,9th,Huang High School,83,83,0,District,2917,1910635
1039,Heather Wagner,F,9th,Huang High School,66,76,0,District,2917,1910635
1040,Rickey Ramirez,M,10th,Huang High School,82,94,0,District,2917,1910635
1041,Dr. Garrett Wright,M,9th,Huang High School,99,64,0,District,2917,1910635
1042,Peter Robinson,M,11th,Huang High School,86,98,0,District,2917,1910635
1043,Alex Haas,M,9th,Huang High School,97,96,0,District,2917,1910635
1044,Justin Jones,M,11th,Huang High School,85,80,0,District,2917,1910635
1045,Benjamin Cordova,M,10th,Huang High School,96,55,0,District,2917,1910635
1046,William Salinas,M,10th,Huang High School,70,92,0,District,2917,1910635
1047,Jacob Lopez,M,9th,Huang High School,83,96,0,District,2917,1910635
1048,Matthew Valenzuela,M,11th,Huang High School,78,78,0,District,2917,1910635
1049,Paul Mcdonald,M,9th,Huang High School,98,59,0,District,2917,1910635
1050,Michael Reynolds,M,11th,Huang High School,65,74,0,District,2917,1910635
1051,Tracy Lowery,F,9th,Huang High School,90,65,0,District,2917,1910635
1052,Cory Bailey,M,11th,Huang High School,63,83,0,District,2917,1910635
1053,James Randolph,M,10th,Huang High School,89,94,0,District,2917,1910635
1054,Katherine Stewart,F,12th,Huang High School,69,64,0,District,2917,1910635
1055,Billy Dalton,M,12th,Huang High School,92,75,0,District,2917,1910635
1056,Sara Kerr,F,9th,Huang High School,75,79,0,District,2917,1910635
1057,Sarah Booker,F,11th,Huang High School,64,97,0,District,2917,1910635
1058,Tina Compton,F,9th,Huang High School,77,73,0,District,2917,1910635
1059,Scott Solis,M,11th,Huang High School,90,87,0,District,2917,1910635
1060,Jesus Benton,M,9th,Huang High School,82,65,0,District,2917,1910635
1061,Adam Harrison,M,10th,Huang High School,95,97,0,District,2917,1910635
1062,Jacob Byrd,M,9th,Huang High School,74,95,0,District,2917,1910635
1063,Alison Odonnell,F,10th,Huang High School,92,98,0,District,2917,1910635
1064,Carlos Preston,M,9th,Huang High School,94,99,0,District,2917,1910635
1065,Randy Jones,M,12th,Huang High School,96,83,0,District,2917,1910635
1066,Daniel Gray,M,12th,Huang High School,66,75,0,District,2917,1910635
1067,James Foster,M,9th,Huang High School,95,96,0,District,2917,1910635
1068,David Rivera,M,11th,Huang High School,95,58,0,District,2917,1910635
1069,Jessica Porter,F,9th,Huang High School,86,67,0,District,2917,1910635
1070,Jenny Cortez,F,11th,Huang High School,64,60,0,District,2917,1910635
1071,Anne Williams,F,10th,Huang High School,72,66,0,District,2917,1910635
1072,Joshua Andrade,M,12th,Huang High School,79,68,0,District,2917,1910635
1073,Martin Smith,M,9th,Huang High School,80,90,0,District,2917,1910635
1074,Laurie Wright,F,10th,Huang High School,78,96,0,District,2917,1910635
1075,Manuel Turner,M,12th,Huang High School,67,96,0,District,2917,1910635
1076,Brett Young,M,10th,Huang High School,96,60,0,District,2917,1910635
1077,Brady Acosta,M,9th,Huang High School,98,65,0,District,2917,1910635
1078,William Brown,M,10th,Huang High School,75,82,0,District,2917,1910635
1079,Amanda Carter,F,12th,Huang High School,95,93,0,District,2917,1910635
1080,Adam Oneill,M,11th,Huang High School,87,75,0,District,2917,1910635
1081,Mr. James Allen,M,11th,Huang High School,64,87,0,District,2917,1910635
1082,Joseph Carpenter,M,9th,Huang High School,76,57,0,District,2917,1910635
1083,Thomas Kline,M,9th,Huang High School,67,83,0,District,2917,1910635
1084,Jacqueline Lee,F,9th,Huang High School,73,87,0,District,2917,1910635
1085,Andre Cooper,M,12th,Huang High School,83,62,0,District,2917,1910635
1086,Mr. Timothy Harper MD,M,11th,Huang High School,95,73,0,District,2917,1910635
1087,Zoe Mcmillan,F,11th,Huang High School,69,59,0,District,2917,1910635
1088,Donna Burke,F,12th,Huang High School,75,72,0,District,2917,1910635
1089,Suzanne Rivers,F,9th,Huang High School,71,73,0,District,2917,1910635
1090,David Sexton,M,9th,Huang High School,95,78,0,District,2917,1910635
1091,Michelle Bailey,F,12th,Huang High School,71,94,0,District,2917,1910635
1092,Pam Burke,F,9th,Huang High School,68,95,0,District,2917,1910635
1093,Frederick Adams,M,10th,Huang High School,65,61,0,District,2917,1910635
1094,Michael Lewis,M,11th,Huang High School,84,74,0,District,2917,1910635
1095,Jason Lewis,M,9th,Huang High School,66,78,0,District,2917,1910635
1096,Antonio Jimenez,M,10th,Huang High School,99,62,0,District,2917,1910635
1097,Ryan Burns,M,12th,Huang High School,68,85,0,District,2917,1910635
1098,Lynn Hill,F,9th,Huang High School,76,91,0,District,2917,1910635
1099,Misty Stewart,F,12th,Huang High School,63,84,0,District,2917,1910635
1100,Renee Wolf,F,11th,Huang High School,73,96,0,District,2917,1910635
1101,Meredith Tucker,F,12th,Huang High School,90,85,0,District,2917,1910635
1102,John Evans,M,12th,Huang High School,68,64,0,District,2917,1910635
1103,Nichole Lopez,F,10th,Huang High School,74,86,0,District,2917,1910635
1104,Adam Wall,M,9th,Huang High School,66,72,0,District,2917,1910635
1105,Brittany Wilson,F,9th,Huang High School,92,90,0,District,2917,1910635
1106,Crystal Smith,F,9th,Huang High School,70,71,0,District,2917,1910635
1107,Robert Maynard,M,12th,Huang High School,67,95,0,District,2917,1910635
1108,Angela Brown,F,11th,Huang High School,82,69,0,District,2917,1910635
1109,Traci Pearson,F,11th,Huang High School,89,69,0,District,2917,1910635
1110,Jeremy Beasley,M,12th,Huang High School,76,97,0,District,2917,1910635
1111,Patricia Warner,F,11th,Huang High School,74,90,0,District,2917,1910635
1112,Thomas Mcconnell,M,9th,Huang High School,94,83,0,District,2917,1910635
1113,Bradley King,M,10th,Huang High School,90,79,0,District,2917,1910635
1114,Dale Brown MD,M,12th,Huang High School,95,81,0,District,2917,1910635
1115,George Clark,M,12th,Huang High School,93,93,0,District,2917,1910635
1116,Mikayla Odom,F,9th,Huang High School,97,87,0,District,2917,1910635
1117,Matthew Ortega,M,10th,Huang High School,68,62,0,District,2917,1910635
1118,Ricardo Wells,M,11th,Huang High School,65,61,0,District,2917,1910635
1119,David Castillo,M,9th,Huang High School,84,97,0,District,2917,1910635
1120,Lauren Jones,F,10th,Huang High School,68,65,0,District,2917,1910635
1121,Morgan Ramos,F,10th,Huang High School,86,83,0,District,2917,1910635
1122,Justin Hill,M,9th,Huang High School,87,81,0,District,2917,1910635
1123,Eric Dickerson,M,9th,Huang High School,67,78,0,District,2917,1910635
1124,Benjamin Dixon,M,11th,Huang High School,92,77,0,District,2917,1910635
1125,Jeremiah Davenport,M,10th,Huang High School,74,63,0,District,2917,1910635
1126,Michele Miller,F,10th,Huang High School,64,91,0,District,2917,1910635
1127,Paul Perry,M,9th,Huang High School,70,69,0,District,2917,1910635
1128,Kim Schmitt,F,9th,Huang High School,97,88,0,District,2917,1910635
1129,Xavier Cole,M,11th,Huang High School,92,55,0,District,2917,1910635
1130,Lindsay Patterson,F,10th,Huang High School,85,91,0,District,2917,1910635
1131,Emily Rasmussen,F,10th,Huang High School,90,58,0,District,2917,1910635
1132,Breanna Farmer,F,11th,Huang High School,97,73,0,District,2917,1910635
1133,Nicole Mendoza,F,12th,Huang High School,68,70,0,District,2917,1910635
1134,Robin Kirby,F,10th,Huang High School,81,71,0,District,2917,1910635
1135,Ashley Dougherty,F,12th,Huang High School,92,73,0,District,2917,1910635
1136,Anita Fletcher,F,9th,Huang High School,81,95,0,District,2917,1910635
1137,Melissa Lucas,F,9th,Huang High School,79,63,0,District,2917,1910635
1138,Danielle Ellis,F,10th,Huang High School,91,61,0,District,2917,1910635
1139,James Brown,M,12th,Huang High School,78,78,0,District,2917,1910635
1140,Monique Schultz,F,10th,Huang High School,72,61,0,District,2917,1910635
1141,Jeffrey Chang,M,11th,Huang High School,88,83,0,District,2917,1910635
1142,John Allen,M,9th,Huang High School,91,87,0,District,2917,1910635
1143,Rachel Chandler,F,10th,Huang High School,70,76,0,District,2917,1910635
1144,Anthony Stevens,M,11th,Huang High School,95,58,0,District,2917,1910635
1145,Sarah Cruz,F,9th,Huang High School,65,88,0,District,2917,1910635
1146,Jeffrey Johnson,M,9th,Huang High School,79,85,0,District,2917,1910635
1147,Daniel Rich,M,9th,Huang High School,96,57,0,District,2917,1910635
1148,Misty Morrison,F,12th,Huang High School,63,70,0,District,2917,1910635
1149,Robert Sanchez,M,11th,Huang High School,86,78,0,District,2917,1910635
1150,Kevin Lopez,M,11th,Huang High School,88,83,0,District,2917,1910635
1151,Haley Figueroa,F,9th,Huang High School,63,85,0,District,2917,1910635
1152,John Jackson,M,11th,Huang High School,73,95,0,District,2917,1910635
1153,Kathryn Rodgers,F,12th,Huang High School,77,66,0,District,2917,1910635
1154,Kathleen Cervantes,F,10th,Huang High School,93,83,0,District,2917,1910635
1155,Kristin Dalton,F,10th,Huang High School,89,75,0,District,2917,1910635
1156,Gary Walker,M,9th,Huang High School,83,64,0,District,2917,1910635
1157,Stacey Johnson,F,12th,Huang High School,77,91,0,District,2917,1910635
1158,Carol Hobbs,F,12th,Huang High School,71,72,0,District,2917,1910635
1159,Linda Arellano,F,9th,Huang High School,84,61,0,District,2917,1910635
1160,Kayla Serrano,F,12th,Huang High School,95,98,0,District,2917,1910635
1161,David Banks,M,12th,Huang High School,73,67,0,District,2917,1910635
1162,Barry Steele,M,11th,Huang High School,73,95,0,District,2917,1910635
1163,Lori Huang,F,12th,Huang High School,86,58,0,District,2917,1910635
1164,Dylan Johnson,M,9th,Huang High School,94,85,0,District,2917,1910635
1165,Rodney Jenkins,M,12th,Huang High School,87,84,0,District,2917,1910635
1166,Sean Kelly,M,9th,Huang High School,81,55,0,District,2917,1910635
1167,Thomas Solis,M,11th,Huang High School,97,56,0,District,2917,1910635
1168,Nicole Vazquez,F,10th,Huang High School,65,67,0,District,2917,1910635
1169,Jennifer Francis,F,10th,Huang High School,64,63,0,District,2917,1910635
1170,Joseph Olson,M,10th,Huang High School,96,71,0,District,2917,1910635
1171,Marcus Olson,M,9th,Huang High School,82,61,0,District,2917,1910635
1172,John Martin,M,10th,Huang High School,67,57,0,District,2917,1910635
1173,Alexander Gonzalez,M,10th,Huang High School,73,77,0,District,2917,1910635
1174,Donald Delacruz,M,9th,Huang High School,91,72,0,District,2917,1910635
1175,Scott Gibson,M,9th,Huang High School,97,87,0,District,2917,1910635
1176,Jamie Hines,F,11th,Huang High School,76,63,0,District,2917,1910635
1177,Susan Porter,F,9th,Huang High School,93,73,0,District,2917,1910635
1178,Laura Alvarado,F,10th,Huang High School,80,77,0,District,2917,1910635
1179,Linda Mccann,F,11th,Huang High School,63,59,0,District,2917,1910635
1180,Luke Klein,M,12th,Huang High School,68,88,0,District,2917,1910635
1181,Michelle Perkins,F,12th,Huang High School,90,69,0,District,2917,1910635
1182,Barbara Francis,F,10th,Huang High School,78,78,0,District,2917,1910635
1183,Lydia Norris,F,11th,Huang High School,88,88,0,District,2917,1910635
1184,Patricia Salazar,F,10th,Huang High School,89,77,0,District,2917,1910635
1185,Cynthia Stanley,F,10th,Huang High School,76,72,0,District,2917,1910635
1186,Ian Gardner,M,10th,Huang High School,82,55,0,District,2917,1910635
1187,Anthony French,M,11th,Huang High School,82,86,0,District,2917,1910635
1188,Amanda Haynes,F,11th,Huang High School,72,69,0,District,2917,1910635
1189,Kendra Pope,F,11th,Huang High School,77,78,0,District,2917,1910635
1190,Jennifer Collins,F,9th,Huang High School,82,61,0,District,2917,1910635
1191,Antonio Leon,M,11th,Huang High School,84,74,0,District,2917,1910635
1192,William Roberts,M,9th,Huang High School,64,56,0,District,2917,1910635
1193,Richard Peterson,M,11th,Huang High School,64,62,0,District,2917,1910635
1194,Margaret Archer,F,11th,Huang High School,72,98,0,District,2917,1910635
1195,Philip Hendrix,M,11th,Huang High School,64,92,0,District,2917,1910635
1196,Deborah Quinn,F,12th,Huang High School,91,65,0,District,2917,1910635
1197,Joshua Calhoun,M,9th,Huang High School,87,77,0,District,2917,1910635
1198,Thomas Terry,M,10th,Huang High School,83,83,0,District,2917,1910635
1199,James Ray,M,12th,Huang High School,79,76,0,District,2917,1910635
1200,William Johnson,M,12th,Huang High School,73,66,0,District,2917,1910635
1201,Laura Oneill,F,9th,Huang High School,64,79,0,District,2917,1910635
1202,Lisa Delgado,F,12th,Huang High School,74,75,0,District,2917,1910635
1203,Victor Vega,M,12th,Huang High School,83,92,0,District,2917,1910635
1204,Stacy Cook,F,9th,Huang High School,69,73,0,District,2917,1910635
1205,Eric Smith,M,9th,Huang High School,86,81,0,District,2917,1910635
1206,Tracy Woods,M,9th,Huang High School,89,62,0,District,2917,1910635
1207,Amy Stokes,F,10th,Huang High School,88,70,0,District,2917,1910635
1208,Dr. Christina Moore,F,11th,Huang High School,95,64,0,District,2917,1910635
1209,Gregory Mitchell,M,9th,Huang High School,93,71,0,District,2917,1910635
1210,Jennifer Waters,F,10th,Huang High School,88,57,0,District,2917,1910635
1211,Courtney Fuller,F,9th,Huang High School,85,90,0,District,2917,1910635
1212,Christopher Green,M,10th,Huang High School,97,81,0,District,2917,1910635
1213,Laura Richardson,F,11th,Huang High School,91,78,0,District,2917,1910635
1214,Heather Chen,F,10th,Huang High School,93,83,0,District,2917,1910635
1215,Joel Hale,M,12th,Huang High School,64,71,0,District,2917,1910635
1216,Justin Parks,M,9th,Huang High School,63,73,0,District,2917,1910635
1217,Justin Meyer,M,12th,Huang High School,69,95,0,District,2917,1910635
1218,Jay Ochoa,M,10th,Huang High School,90,75,0,District,2917,1910635
1219,Paul King,M,11th,Huang High School,76,74,0,District,2917,1910635
1220,Amanda Chandler,F,10th,Huang High School,76,75,0,District,2917,1910635
1221,Angela Peterson MD,F,11th,Huang High School,65,66,0,District,2917,1910635
1222,James Williams,M,11th,Huang High School,69,78,0,District,2917,1910635
1223,Jeremiah Mcconnell,M,9th,Huang High School,81,96,0,District,2917,1910635
1224,Rita Salazar,F,9th,Huang High School,75,70,0,District,2917,1910635
1225,Shawn Moore,M,10th,Huang High School,78,85,0,District,2917,1910635
1226,Holly Gallagher,F,11th,Huang High School,88,57,0,District,2917,1910635
1227,Ashley Espinoza,F,9th,Huang High School,70,90,0,District,2917,1910635
1228,Melissa Roach,F,12th,Huang High School,71,92,0,District,2917,1910635
1229,Meghan Sanders,F,10th,Huang High School,65,57,0,District,2917,1910635
1230,Richard Griffin,M,10th,Huang High School,65,95,0,District,2917,1910635
1231,Jonathan Cline,M,11th,Huang High School,87,81,0,District,2917,1910635
1232,Mark Yu,M,11th,Huang High School,67,56,0,District,2917,1910635
1233,Michael Bishop,M,9th,Huang High School,68,79,0,District,2917,1910635
1234,Katherine Anderson,F,9th,Huang High School,80,94,0,District,2917,1910635
1235,Hannah White,F,10th,Huang High School,67,65,0,District,2917,1910635
1236,James Davis,M,11th,Huang High School,82,98,0,District,2917,1910635
1237,Richard Gomez,M,10th,Huang High School,93,76,0,District,2917,1910635
1238,Grace Lynch,F,9th,Huang High School,77,77,0,District,2917,1910635
